municipio,zona,promedio_ciencias,promedio_matematicas,total_accesos_internet,puntaje_stem,brecha_stem,nivel_brecha,nivel_conectividad_base,nivel_conectividad,municipio_normalizado
FLORIÁN,RURAL,49.0,53.11764705882353,314.0,51.05882352941177,3.572708267893894,medio,básico,básico,FLORIAN
FLORIÁN,URBANO,48.0,49.10344827586207,314.0,48.55172413793103,1.0656088764131582,medio,básico,básico,FLORIAN
FONSECA,RURAL,52.84090909090909,55.18181818181818,27033.0,54.01136363636364,6.525248374845766,bajo,básico,básico,FONSECA
FONSECA,URBANO,44.672330097087375,45.15776699029127,27033.0,44.91504854368932,-2.5710667178285505,alto,básico,básico,FONSECA
FORTUL,RURAL,45.23333333333333,46.38333333333333,14733.0,45.80833333333333,-1.6777819281845439,alto,básico,básico,FORTUL
FORTUL,URBANO,49.42758620689655,51.3448275862069,14733.0,50.38620689655173,2.900091635033853,medio,básico,básico,FORTUL
FOSCA,RURAL,46.71428571428572,49.96428571428572,2588.0,48.33928571428572,0.8531704527678485,medio,básico,básico,FOSCA
FOSCA,URBANO,51.75862068965517,53.55172413793103,2588.0,52.655172413793096,5.169057152275222,bajo,básico,básico,FOSCA
FRANCISCO PIZARRO,RURAL,40.68,43.64,606.0,42.16,-5.326115261517877,crítico,básico,básico,FRANCISCO PIZARRO
FRANCISCO PIZARRO,URBANO,37.85714285714285,37.142857142857146,606.0,37.5,-9.986115261517874,crítico,básico,básico,FRANCISCO PIZARRO
FREDONIA,RURAL,46.56923076923077,45.41538461538462,27690.0,45.99230769230769,-1.4938075692101833,alto,básico,básico,FREDONIA
FREDONIA,URBANO,47.670731707317074,49.40243902439025,27690.0,48.53658536585366,1.050470104335787,medio,básico,básico,FREDONIA
FRESNO,RURAL,50.14942528735632,51.81609195402299,20902.0,50.98275862068965,3.4966433591717774,medio,básico,básico,FRESNO
FRESNO,URBANO,49.585,51.395,20902.0,50.49,3.003884738482128,medio,básico,básico,FRESNO
FRONTINO,RURAL,42.47368421052632,41.719298245614034,29289.0,42.09649122807018,-5.389624033447696,crítico,básico,básico,FRONTINO
FRONTINO,URBANO,49.04444444444445,50.77037037037037,29289.0,49.90740740740741,2.421292145889538,medio,básico,básico,FRONTINO
FUENTEDEORO,RURAL,40.5,43.5,,42.0,-5.486115261517874,crítico,alto,alto,FUENTEDEORO
FUENTEDEORO,URBANO,45.932203389830505,46.01694915254237,,45.974576271186436,-1.511538990331438,alto,alto,alto,FUENTEDEORO
FUNDACIÓN,RURAL,39.75,39.99193548387097,56147.0,39.87096774193549,-7.615147519582386,crítico,básico,básico,FUNDACION
FUNDACIÓN,URBANO,46.15571776155718,46.94525547445255,56147.0,46.55048661800487,-0.9356286435130059,alto,básico,básico,FUNDACION
FUNES,RURAL,50.625,53.375,1128.0,52.0,4.513884738482126,medio,básico,básico,FUNES
FUNES,URBANO,51.72727272727273,53.27272727272727,1128.0,52.5,5.013884738482126,medio,básico,básico,FUNES
FUNZA,RURAL,52.22222222222222,51.46666666666667,253707.0,51.84444444444445,4.358329182926575,medio,medio,medio,FUNZA
FUNZA,URBANO,51.79661016949152,54.52185548617306,253707.0,53.15923282783229,5.673117566314417,bajo,medio,medio,FUNZA
FUSAGASUGÁ,RURAL,50.376344086021504,52.39784946236559,361093.0,51.38709677419355,3.9009815126756777,medio,medio,medio,FUSAGASUGA
FUSAGASUGÁ,URBANO,50.40167364016737,53.07461645746165,361093.0,51.73814504881451,4.252029787296635,medio,medio,medio,FUSAGASUGA
FÓMEQUE,RURAL,48.833333333333336,52.16666666666666,,50.5,3.013884738482126,medio,alto,alto,FOMEQUE
FÓMEQUE,URBANO,52.06578947368421,54.3421052631579,,53.203947368421055,5.717832106903181,bajo,alto,alto,FOMEQUE
FÚQUENE,RURAL,51.0,57.62,4333.0,54.31,6.823884738482128,bajo,básico,básico,FUQUENE
FÚQUENE,URBANO,47.5,51.61111111111112,4333.0,49.55555555555556,2.0694402940376833,medio,básico,básico,FUQUENE
GACHALÁ,RURAL,48.88235294117647,49.52941176470589,1724.0,49.20588235294118,1.7197670914233072,medio,básico,básico,GACHALA
GACHALÁ,URBANO,48.27777777777778,50.66666666666666,1724.0,49.472222222222214,1.9861069607043405,medio,básico,básico,GACHALA
GACHANCIPÁ,URBANO,51.4375,54.625,45917.0,53.03125,5.545134738482126,bajo,básico,básico,GACHANCIPA
GACHANTIVÁ,URBANO,44.72413793103448,47.310344827586206,2055.0,46.01724137931034,-1.4688738822075322,alto,básico,básico,GACHANTIVA
GACHETÁ,RURAL,48.375,51.5,6097.0,49.9375,2.451384738482126,medio,básico,básico,GACHETA
GACHETÁ,URBANO,52.04918032786885,55.67213114754098,6097.0,53.86065573770492,6.374540476187043,bajo,básico,básico,GACHETA
GALAPA,RURAL,43.08108108108108,41.08108108108108,63926.0,42.08108108108108,-5.405034180436793,crítico,básico,básico,GALAPA
GALAPA,URBANO,48.57983193277311,49.45168067226891,63926.0,49.01575630252101,1.5296410410031385,medio,básico,básico,GALAPA
GALERAS,RURAL,44.26373626373626,44.08791208791209,3827.0,44.175824175824175,-3.3102910856936987,alto,básico,básico,GALERAS
GALERAS,URBANO,49.58579881656805,49.74556213017752,3827.0,49.66568047337279,2.1795652118549143,medio,básico,básico,GALERAS
GALÁN,RURAL,47.16666666666666,51.75,354.0,49.45833333333333,1.9722180718154547,medio,básico,básico,GALAN
GALÁN,URBANO,50.31818181818182,52.09090909090909,354.0,51.20454545454545,3.7184301930275794,medio,básico,básico,GALAN
GAMA,URBANO,50.4390243902439,48.829268292682926,3375.0,49.63414634146341,2.1480310799455395,medio,básico,básico,GAMA
GAMARRA,RURAL,42.083333333333336,41.75,5717.0,41.91666666666667,-5.5694485948512025,crítico,básico,básico,GAMARRA
GAMARRA,URBANO,41.61111111111112,43.5,5717.0,42.55555555555556,-4.930559705962317,alto,básico,básico,GAMARRA
GARAGOA,RURAL,48.25,53.25,17536.0,50.75,3.263884738482126,medio,básico,básico,GARAGOA
GARAGOA,URBANO,52.751773049645394,54.780141843971634,17536.0,53.765957446808514,6.27984218529064,bajo,básico,básico,GARAGOA
GARZÓN,RURAL,47.37890625,50.09375,80139.0,48.736328125,1.2502128634821261,medio,básico,básico,GARZON
GARZÓN,URBANO,49.614876033057854,51.50413223140496,80139.0,50.55950413223141,3.0733888707135364,medio,básico,básico,GARZON
GIGANTE,RURAL,48.73575129533679,53.04145077720207,16558.0,50.888601036269435,3.402485774751561,medio,básico,básico,GIGANTE
GIGANTE,URBANO,51.43243243243244,53.66216216216216,16558.0,52.547297297297305,5.0611820357794315,medio,básico,básico,GIGANTE
GINEBRA,RURAL,44.62222222222222,44.355555555555554,23950.0,44.48888888888889,-2.9972263726289867,alto,básico,básico,GINEBRA
GINEBRA,URBANO,53.7906976744186,55.325581395348834,23950.0,54.55813953488372,7.072024273365848,bajo,básico,básico,GINEBRA
GIRALDO,RURAL,39.86206896551724,39.13793103448276,3185.0,39.5,-7.986115261517874,crítico,básico,básico,GIRALDO
GIRALDO,URBANO,48.285714285714285,48.71428571428572,3185.0,48.5,1.0138847384821261,medio,básico,básico,GIRALDO
GIRARDOT,RURAL,47.68571428571428,47.77142857142857,254484.0,47.72857142857143,0.24245616705355388,medio,medio,medio,GIRARDOT
GIRARDOT,URBANO,48.23638042474607,49.76454293628809,254484.0,49.00046168051708,1.514346418999203,medio,medio,medio,GIRARDOT
GIRARDOTA,RURAL,44.75609756097561,46.21951219512195,130686.0,45.48780487804878,-1.9983103834690965,alto,medio,medio,GIRARDOTA
GIRARDOTA,URBANO,49.39545454545455,51.58409090909091,130686.0,50.48977272727273,3.0036574657548556,medio,medio,medio,GIRARDOTA
GIRÓN,RURAL,51.04545454545455,52.27272727272727,395569.0,51.65909090909091,4.172975647573033,medio,medio,medio,GIRON
GIRÓN,URBANO,53.27024859663192,55.29430633520449,395569.0,54.282277465918206,6.796162204400332,bajo,medio,medio,GIRON
GONZÁLEZ,RURAL,51.97142857142857,53.142857142857146,918.0,52.55714285714286,5.071027595624983,medio,básico,básico,GONZALEZ
GRAMALOTE,RURAL,49.04166666666666,52.625,2805.0,50.83333333333333,3.3472180718154547,medio,básico,básico,GRAMALOTE
GRAMALOTE,URBANO,50.45161290322581,50.516129032258064,2805.0,50.483870967741936,2.997755706224062,medio,básico,básico,GRAMALOTE
GRANADA,RURAL,48.36746987951807,50.963855421686745,57134.0,49.66566265060241,2.179547389084533,medio,básico,básico,GRANADA
GRANADA,URBANO,49.0141935483871,51.148387096774194,57134.0,50.08129032258064,2.5951750610627684,medio,básico,básico,GRANADA
GUACA,RURAL,47.888888888888886,50.05555555555556,4233.0,48.97222222222222,1.4861069607043476,medio,básico,básico,GUACA
GUACAMAYAS,URBANO,54.8125,58.8125,203.0,56.8125,9.326384738482126,bajo,básico,básico,GUACAMAYAS
GUACARÍ,RURAL,46.12765957446808,47.723404255319146,32399.0,46.92553191489361,-0.5605833466242629,alto,básico,básico,GUACARI
GUACARÍ,URBANO,47.77560975609756,48.37073170731707,32399.0,48.073170731707314,0.5870554701894406,medio,básico,básico,GUACARI
GUACHENÉ,RURAL,40.78048780487805,38.52439024390244,9362.0,39.65243902439025,-7.8336762371276265,crítico,básico,básico,GUACHENE
GUACHENÉ,URBANO,41.2948717948718,41.15384615384615,9362.0,41.22435897435898,-6.261756287158896,crítico,básico,básico,GUACHENE
GUACHETÁ,RURAL,48.0,49.5,15881.0,48.75,1.2638847384821261,medio,básico,básico,GUACHETA
GUACHETÁ,URBANO,47.25,51.17307692307692,15881.0,49.21153846153846,1.725423200020586,medio,básico,básico,GUACHETA
GUACHUCAL,RURAL,49.45,48.05,8344.0,48.75,1.2638847384821261,medio,básico,básico,GUACHUCAL
GUACHUCAL,URBANO,54.333333333333336,57.92063492063492,8344.0,56.12698412698413,8.640868865466253,bajo,básico,básico,GUACHUCAL
GUADALAJARA DE BUGA,RURAL,47.62820512820513,48.92307692307692,295316.0,48.27564102564102,0.7895257641231481,medio,medio,medio,GUADALAJARA DE BUGA
GUADALAJARA DE BUGA,URBANO,54.54932866316404,56.28137769994162,295316.0,55.41535318155283,7.929237920034957,bajo,medio,medio,GUADALAJARA DE BUGA
GUADALUPE,RURAL,44.70149253731344,45.08955223880597,15574.0,44.8955223880597,-2.5905928734581707,alto,básico,básico,GUADALUPE
GUADALUPE,URBANO,50.54922279792746,52.58031088082902,15574.0,51.56476683937824,4.078651577860363,medio,básico,básico,GUADALUPE
GUADUAS,RURAL,44.27272727272727,47.59090909090909,40514.0,45.93181818181819,-1.554297079699687,alto,básico,básico,GUADUAS
GUADUAS,URBANO,50.43076923076923,53.46666666666667,40514.0,51.94871794871795,4.462602687200075,medio,básico,básico,GUADUAS
GUAITARILLA,RURAL,50.4375,51.3125,3505.0,50.875,3.388884738482126,medio,básico,básico,GUAITARILLA
GUAITARILLA,URBANO,49.653333333333336,53.013333333333335,3505.0,51.333333333333336,3.847218071815462,medio,básico,básico,GUAITARILLA
GUALMATÁN,RURAL,50.0,54.57142857142857,2266.0,52.285714285714285,4.799599024196411,medio,básico,básico,GUALMATAN
GUALMATÁN,URBANO,53.84126984126984,58.15873015873016,2266.0,56.0,8.513884738482126,bajo,básico,básico,GUALMATAN
GUAMAL,RURAL,45.325581395348834,46.77906976744186,28126.0,46.05232558139535,-1.4337896801225227,alto,básico,básico,GUAMAL
GUAMAL,URBANO,45.49242424242424,45.76515151515152,28126.0,45.62878787878788,-1.8573273827299914,alto,básico,básico,GUAMAL
GUAMO,RURAL,41.25581395348837,41.27906976744186,38844.0,41.26744186046511,-6.218673401052762,crítico,básico,básico,GUAMO
GUAMO,URBANO,43.52985074626866,44.115671641791046,38844.0,43.82276119402985,-3.6633540674880223,alto,básico,básico,GUAMO
GUAPOTÁ,URBANO,52.65217391304348,53.91304347826087,1032.0,53.28260869565217,5.796493434134298,bajo,básico,básico,GUAPOTA
GUAPÍ,RURAL,34.94285714285714,32.628571428571426,2817.0,33.785714285714285,-13.70040097580359,crítico,básico,básico,GUAPI
GUAPÍ,URBANO,38.22510822510822,39.29004329004329,2817.0,38.75757575757576,-8.728539503942116,crítico,básico,básico,GUAPI
GUARANDA,RURAL,44.96296296296296,44.25925925925926,3722.0,44.611111111111114,-2.8750041504067596,alto,básico,básico,GUARANDA
GUARANDA,URBANO,41.561797752808985,40.7752808988764,3722.0,41.168539325842694,-6.31757593567518,crítico,básico,básico,GUARANDA
GUARNE,RURAL,47.98039215686274,50.70588235294117,156636.0,49.343137254901954,1.8570219933840804,medio,medio,medio,GUARNE
GUARNE,URBANO,50.28838951310861,51.64419475655431,156636.0,50.96629213483146,3.4801768733135887,medio,medio,medio,GUARNE
GUASCA,RURAL,52.55555555555556,54.44444444444444,19262.0,53.5,6.013884738482126,bajo,básico,básico,GUASCA
GUASCA,URBANO,50.48421052631579,53.26315789473684,19262.0,51.87368421052632,4.387568949008447,medio,básico,básico,GUASCA
GUATAPÉ,RURAL,40.75,43.375,18224.0,42.0625,-5.423615261517874,crítico,básico,básico,GUATAPE
GUATAPÉ,URBANO,49.6,53.11578947368421,18224.0,51.357894736842105,3.8717794753242316,medio,básico,básico,GUATAPE
GUATAQUÍ,RURAL,39.0,37.0,1232.0,38.0,-9.486115261517874,crítico,básico,básico,GUATAQUI
GUATAQUÍ,URBANO,43.333333333333336,46.083333333333336,1232.0,44.708333333333336,-2.777781928184538,alto,básico,básico,GUATAQUI
GUATAVITA,RURAL,46.8125,51.6875,4889.0,49.25,1.7638847384821261,medio,básico,básico,GUATAVITA
GUATAVITA,URBANO,55.41666666666666,58.29166666666666,4889.0,56.85416666666666,9.368051405148783,bajo,básico,básico,GUATAVITA
GUATEQUE,URBANO,50.56382978723404,52.24468085106383,14755.0,51.40425531914894,3.9181400576310637,medio,básico,básico,GUATEQUE
GUAVATÁ,RURAL,49.22222222222222,50.0,352.0,49.611111111111114,2.1249958495932404,medio,básico,básico,GUAVATA
GUAVATÁ,URBANO,45.083333333333336,49.083333333333336,352.0,47.083333333333336,-0.4027819281845382,alto,básico,básico,GUAVATA
GUAYABAL DE SÍQUIMA,RURAL,46.8,56.8,,51.8,4.313884738482123,medio,alto,alto,GUAYABAL DE SIQUIMA
GUAYABAL DE SÍQUIMA,URBANO,48.92592592592592,49.03703703703704,,48.98148148148148,1.495366219963607,medio,alto,alto,GUAYABAL DE SIQUIMA
GUAYABETAL,URBANO,49.704918032786885,51.32786885245902,2450.0,50.516393442622956,3.030278181105082,medio,básico,básico,GUAYABETAL
GUAYATÁ,RURAL,51.6,54.2,1193.0,52.900000000000006,5.413884738482132,bajo,básico,básico,GUAYATA
GUAYATÁ,URBANO,48.35294117647059,53.8235294117647,1193.0,51.088235294117645,3.602120032599771,medio,básico,básico,GUAYATA
GUTIÉRREZ,RURAL,53.5,52.0,163.0,52.75,5.263884738482126,bajo,básico,básico,GUTIERREZ
GUTIÉRREZ,URBANO,43.583333333333336,40.79166666666666,163.0,42.1875,-5.298615261517874,crítico,básico,básico,GUTIERREZ
GUÁTICA,RURAL,44.5875,43.2625,5257.0,43.925,-3.5611152615178767,alto,básico,básico,GUATICA
GUÁTICA,URBANO,44.87012987012987,47.16883116883117,5257.0,46.019480519480524,-1.4666347420373498,alto,básico,básico,GUATICA
GÁMBITA,RURAL,51.44444444444444,51.55555555555556,,51.5,4.013884738482126,medio,alto,alto,GAMBITA
GÁMBITA,URBANO,53.21739130434783,55.95652173913044,,54.58695652173913,7.100841260221259,bajo,alto,alto,GAMBITA
GÁMEZA,RURAL,46.333333333333336,50.44444444444444,,48.388888888888886,0.9027736273710119,medio,alto,alto,GAMEZA
GÁMEZA,URBANO,49.642857142857146,50.75,,50.19642857142857,2.7103133099106955,medio,alto,alto,GAMEZA
GÉNOVA,URBANO,46.71794871794872,46.67948717948718,1696.0,46.698717948717956,-0.7873973127999179,alto,básico,básico,GENOVA
GÓMEZ PLATA,RURAL,44.66666666666666,46.66666666666666,9708.0,45.66666666666666,-1.8194485948512167,alto,básico,básico,GOMEZ PLATA
GÓMEZ PLATA,URBANO,49.8,51.72,9708.0,50.76,3.273884738482124,medio,básico,básico,GOMEZ PLATA
GÜEPSA,URBANO,51.22857142857143,55.82857142857143,140.0,53.528571428571425,6.042456167053551,bajo,básico,básico,GUEPSA
GÜICÁN DE LA SIERRA,URBANO,48.17142857142857,49.142857142857146,,48.65714285714286,1.1710275956249845,medio,alto,alto,GUICAN DE LA SIERRA
HACARÍ,RURAL,47.92307692307692,49.53846153846154,1201.0,48.730769230769226,1.2446539692513525,medio,básico,básico,HACARI
HACARÍ,URBANO,41.46666666666667,37.13333333333333,1201.0,39.3,-8.186115261517877,crítico,básico,básico,HACARI
HATILLO DE LOBA,RURAL,39.103092783505154,38.24742268041237,2080.0,38.675257731958766,-8.810857529559108,crítico,básico,básico,HATILLO DE LOBA
HATILLO DE LOBA,URBANO,47.87878787878788,53.45454545454545,2080.0,50.66666666666667,3.1805514051487975,medio,básico,básico,HATILLO DE LOBA
HATO,RURAL,49.14814814814815,52.851851851851855,94.0,51.0,3.513884738482126,medio,básico,básico,HATO
HATO COROZAL,RURAL,42.46666666666667,42.18333333333333,8569.0,42.325,-5.161115261517871,crítico,básico,básico,HATO COROZAL
HATO COROZAL,URBANO,49.80357142857143,53.73214285714285,8569.0,51.76785714285714,4.281741881339265,medio,básico,básico,HATO COROZAL
HATONUEVO,RURAL,43.10169491525424,41.813559322033896,11677.0,42.45762711864407,-5.028488142873805,alto,básico,básico,HATONUEVO
HATONUEVO,URBANO,41.43076923076923,41.6,11677.0,41.51538461538462,-5.970730646133255,crítico,básico,básico,HATONUEVO
HELICONIA,RURAL,46.2,45.4,5308.0,45.8,-1.6861152615178767,alto,básico,básico,HELICONIA
HELICONIA,URBANO,48.30769230769231,48.87179487179487,5308.0,48.58974358974359,1.1036283282257173,medio,básico,básico,HELICONIA
HERRÁN,URBANO,52.535714285714285,54.75,803.0,53.64285714285714,6.156741881339265,bajo,básico,básico,HERRAN
HERVEO,RURAL,53.24,54.64,1093.0,53.94,6.453884738482124,bajo,básico,básico,HERVEO
HERVEO,URBANO,52.23529411764706,57.23529411764706,1093.0,54.73529411764706,7.249178856129184,bajo,básico,básico,HERVEO
HISPANIA,URBANO,49.75,48.69444444444444,6924.0,49.22222222222222,1.7361069607043476,medio,básico,básico,HISPANIA
HOBO,URBANO,45.8421052631579,49.76315789473684,5325.0,47.80263157894737,0.31651631742949604,medio,básico,básico,HOBO
HONDA,URBANO,47.85929648241206,48.778894472361806,57553.0,48.31909547738694,0.832980215869064,medio,básico,básico,HONDA
IBAGUÉ,RURAL,46.13907284768212,46.82119205298013,1647974.0,46.480132450331126,-1.0059828111867475,alto,alto,alto,IBAGUE
IBAGUÉ,URBANO,51.07054388799138,52.92532758930175,1647974.0,51.99793573864656,4.511820477128687,medio,alto,alto,IBAGUE
ICONONZO,RURAL,45.91428571428571,45.8,6488.0,45.857142857142854,-1.6289724043750198,alto,básico,básico,ICONONZO
ICONONZO,URBANO,47.30952380952381,50.392857142857146,6488.0,48.85119047619048,1.3650752146726077,medio,básico,básico,ICONONZO
ILES,RURAL,48.77777777777778,50.27777777777778,2234.0,49.52777777777778,2.0416625162599047,medio,básico,básico,ILES
ILES,URBANO,50.44444444444444,51.77777777777778,2234.0,51.111111111111114,3.6249958495932404,medio,básico,básico,ILES
IMUÉS,RURAL,50.266666666666666,54.977777777777774,5768.0,52.62222222222222,5.136106960704346,bajo,básico,básico,IMUES
IMUÉS,URBANO,55.04761904761905,59.80952380952381,5768.0,57.42857142857143,9.942456167053557,bajo,básico,básico,IMUES
INZÁ,RURAL,46.45945945945946,47.12612612612613,1578.0,46.792792792792795,-0.6933224687250785,alto,básico,básico,INZA
INZÁ,URBANO,50.97560975609756,52.14634146341464,1578.0,51.5609756097561,4.074860348238225,medio,básico,básico,INZA
INÍRIDA,RURAL,40.546875,37.546875,16973.0,39.046875,-8.439240261517874,crítico,básico,básico,INIRIDA
INÍRIDA,URBANO,49.167567567567566,49.8,16973.0,49.48378378378378,1.9976685222659043,medio,básico,básico,INIRIDA
IPIALES,RURAL,50.005319148936174,50.95744680851064,90292.0,50.4813829787234,2.995267717205529,medio,medio,medio,IPIALES
IPIALES,URBANO,50.913468248429865,52.704117236566645,90292.0,51.808792742498255,4.322677480980381,medio,medio,medio,IPIALES
ISNOS,RURAL,46.44444444444444,46.388888888888886,29797.0,46.416666666666664,-1.0694485948512096,alto,básico,básico,ISNOS
ISNOS,URBANO,48.78918918918919,51.14594594594595,29797.0,49.96756756756757,2.4814523060496967,medio,básico,básico,ISNOS
ISTMINA,RURAL,36.535714285714285,34.857142857142854,22816.0,35.69642857142857,-11.789686690089304,crítico,básico,básico,ISTMINA
ISTMINA,URBANO,44.72727272727273,48.00606060606061,22816.0,46.36666666666667,-1.1194485948512067,alto,básico,básico,ISTMINA
ITAGÜÍ,RURAL,45.85643564356435,47.05940594059406,,46.45792079207921,-1.0281944694386667,alto,alto,alto,ITAGUI
ITAGÜÍ,URBANO,51.0469102390618,52.30672079386559,,51.67681551646369,4.190700254945817,medio,alto,alto,ITAGUI
ITUANGO,RURAL,39.63529411764706,37.72941176470588,6316.0,38.68235294117647,-8.803762320341406,crítico,básico,básico,ITUANGO
